411.35	-0.01
411.61	-5.01
411.87	7.99
412.14	9.99
412.40	32.99
412.67	-8.01
412.93	-16.01
413.19	-9.01
413.46	-9.01
413.72	12.99
413.99	5.99
414.25	6.99
414.51	28.99
414.78	7.99
415.04	-3.01
415.31	-0.01
415.57	-3.01
415.83	0.99
416.10	-29.01
416.36	3.99
416.63	36.99
416.89	-2.01
417.15	-1.01
417.42	-13.01
417.68	-7.01
417.95	-9.01
418.21	-6.01
418.47	8.99
418.74	16.99
419.00	22.99
419.27	6.99
419.53	16.99
419.79	8.99
420.06	-16.01
420.32	20.99
420.59	-2.01
420.85	15.99
421.11	-1.01
421.38	12.99
421.64	9.99
421.90	42.99
422.17	-4.01
422.43	0.99
422.70	7.99
422.96	-11.01
423.22	7.99
423.49	-13.01
423.75	0.99
424.01	17.99
424.28	15.99
424.54	18.99
424.81	9.99
425.07	24.99
425.33	28.99
425.60	22.99
425.86	6.99
426.12	13.99
426.39	-3.01
426.65	2.99
426.92	-13.01
427.18	-17.01
427.44	49.99
427.71	15.99
427.97	-2.01
428.23	8.99
428.50	15.99
428.76	8.99
429.02	-12.01
429.29	15.99
429.55	0.99
429.81	-13.01
430.08	14.99
430.34	-14.01
430.61	20.99
430.87	-1.01
431.13	0.99
431.40	21.99
431.66	25.99
431.92	11.99
432.19	-20.01
432.45	13.99
432.71	-7.01
432.98	30.99
433.24	25.99
433.50	29.99
433.77	29.99
434.03	11.99
434.29	8.99
434.56	10.99
434.82	-7.01
435.08	-8.01
435.35	-6.01
435.61	-8.01
435.87	11.99
436.14	-5.01
436.40	19.99
436.66	50.99
436.93	10.99
437.19	33.99
437.45	2.99
437.72	14.99
437.98	23.99
438.24	33.99
438.51	30.99
438.77	38.99
439.03	39.99
439.30	17.99
439.56	13.99
439.82	14.99
440.09	30.99
440.35	28.99
440.61	19.99
440.88	14.99
441.14	45.99
441.40	27.99
441.67	46.99
441.93	30.99
442.19	37.99
442.46	27.99
442.72	37.99
442.98	43.99
443.25	42.99
443.51	16.99
443.77	33.99
444.04	19.99
444.30	77.99
444.56	45.99
444.82	44.99
445.09	35.99
445.35	32.99
445.61	44.99
445.88	48.99
446.14	44.99
446.40	22.99
446.67	45.99
446.93	38.99
447.19	41.99
447.46	73.99
447.72	73.99
447.98	62.99
448.24	61.99
448.51	68.99
448.77	79.99
449.03	48.99
449.30	46.99
449.56	57.99
449.82	84.99
450.09	75.99
450.35	73.99
450.61	61.99
450.87	88.99
451.14	82.99
451.40	61.99
451.66	70.99
451.93	98.99
452.19	75.99
452.45	119.99
452.71	109.99
